gene_id,hours,time_point,mean_log2_cpm,ctrl_expr,log2fc
FBgn0001114,1,2,7.664098099183255,7.599293073271262,0.06480502591199233
FBgn0001114,2,3,7.45173214898075,7.599293073271262,-0.14756092429051204
FBgn0001114,3,4,6.488694077522742,7.599293073271262,-1.1105989957485205
FBgn0001114,4,5,7.06843313708848,7.599293073271262,-0.5308599361827824
FBgn0001114,5,6,7.221075103883033,7.599293073271262,-0.3782179693882295
FBgn0001114,6,7,7.297655012614319,7.599293073271262,-0.3016380606569431
FBgn0001114,8,8,7.935214405967317,7.599293073271262,0.3359213326960546
FBgn0001114,10,9,8.618127931776659,7.599293073271262,1.0188348585053966
FBgn0001114,12,10,8.578126270958183,7.599293073271262,0.9788331976869209
FBgn0001114,14,11,8.336051987356758,7.599293073271262,0.7367589140854953
FBgn0001114,16,12,8.415338929637844,7.599293073271262,0.816045856366582
FBgn0001114,20,13,8.289563599081317,7.599293073271262,0.690270525810055
FBgn0001114,24,14,8.198192338964152,7.599293073271262,0.5988992656928893
FBgn0001114,30,15,8.52694896919784,7.599293073271262,0.927655895926577
FBgn0001114,36,16,8.35338221081944,7.599293073271262,0.7540891375481777
FBgn0001114,42,17,8.501445561793517,7.599293073271262,0.9021524885222547
FBgn0001114,48,18,8.276729072682706,7.599293073271262,0.6774359994114434
FBgn0001114,72,19,8.548706848949736,7.599293073271262,0.9494137756784742
FBgn0001114,96,20,8.359212356349667,7.599293073271262,0.7599192830784052
FBgn0001114,120,21,8.495665863332398,7.599293073271262,0.896372790061136
FBgn0002562,1,2,1.8895114184753488,1.3275145494538134,0.5619968690215353
FBgn0002562,2,3,1.6215159978488436,1.3275145494538134,0.2940014483950302
FBgn0002562,3,4,0.4896558378169332,1.3275145494538134,-0.8378587116368802
FBgn0002562,4,5,0.9635750598711247,1.3275145494538134,-0.36393948958268874
FBgn0002562,5,6,0.7391834448341622,1.3275145494538134,-0.5883311046196512
FBgn0002562,6,7,0.24808497172239324,1.3275145494538134,-1.0794295777314202
FBgn0002562,8,8,0.5118138582126628,1.3275145494538134,-0.8157006912411506
FBgn0002562,10,9,0.7735793125952448,1.3275145494538134,-0.5539352368585686
FBgn0002562,12,10,1.129388560105482,1.3275145494538134,-0.19812598934833137
FBgn0002562,14,11,0.8069135811150503,1.3275145494538134,-0.5206009683387631
FBgn0002562,16,12,1.123317550451648,1.3275145494538134,-0.20419699900216548
FBgn0002562,20,13,1.3322654545549952,1.3275145494538134,0.004750905101181813
FBgn0002562,24,14,1.6216005099085817,1.3275145494538134,0.2940859604547683
FBgn0002562,30,15,2.3693570194183025,1.3275145494538134,1.041842469964489
FBgn0002562,36,16,3.224447614160153,1.3275145494538134,1.8969330647063396
FBgn0002562,42,17,2.75090640151857,1.3275145494538134,1.4233918520647566
FBgn0002562,48,18,3.1255088302900984,1.3275145494538134,1.797994280836285
FBgn0002562,72,19,4.838429669832321,1.3275145494538134,3.5109151203785074
FBgn0002562,96,20,5.036593663624592,1.3275145494538134,3.709079114170778
FBgn0002562,120,21,6.115821832229507,1.3275145494538134,4.788307282775694
FBgn0002563,1,2,6.4285615111862775,5.761515196513011,0.6670463146732661
FBgn0002563,2,3,5.906557014237176,5.761515196513011,0.1450418177241648
FBgn0002563,3,4,4.857215122335924,5.761515196513011,-0.9043000741770877
FBgn0002563,4,5,5.1853804057786235,5.761515196513011,-0.5761347907343879
FBgn0002563,5,6,4.9093237280740665,5.761515196513011,-0.8521914684389449
FBgn0002563,6,7,4.320769425283912,5.761515196513011,-1.440745771229099
FBgn0002563,8,8,4.05524968029137,5.761515196513011,-1.7062655162216416
FBgn0002563,10,9,4.433108080130933,5.761515196513011,-1.3284071163820785
FBgn0002563,12,10,4.471365176661888,5.761515196513011,-1.290150019851123
FBgn0002563,14,11,4.273399873602058,5.761515196513011,-1.4881153229109536
FBgn0002563,16,12,4.630842750819253,5.761515196513011,-1.130672445693758
FBgn0002563,20,13,4.444824013135708,5.761515196513011,-1.3166911833773032
FBgn0002563,24,14,6.02781105482226,5.761515196513011,0.26629585830924896
FBgn0002563,30,15,6.500245602120387,5.761515196513011,0.7387304056073756
FBgn0002563,36,16,7.132086272841636,5.761515196513011,1.3705710763286243
FBgn0002563,42,17,6.435133909853027,5.761515196513011,0.6736187133400158
FBgn0002563,48,18,6.499429224280888,5.761515196513011,0.7379140277678768
FBgn0002563,72,19,7.0477721982854025,5.761515196513011,1.286257001772391
FBgn0002563,96,20,6.544330197081813,5.761515196513011,0.7828150005688013
FBgn0002563,120,21,6.9852485056253055,5.761515196513011,1.2237333091122942
FBgn0002565,1,2,6.137903652738551,5.938280135961602,0.19962351677694912
FBgn0002565,2,3,5.474456673755602,5.938280135961602,-0.46382346220599935
FBgn0002565,3,4,4.91149559384675,5.938280135961602,-1.0267845421148518
FBgn0002565,4,5,4.727815010585785,5.938280135961602,-1.2104651253758165
FBgn0002565,5,6,4.578818895295763,5.938280135961602,-1.3594612406658388
FBgn0002565,6,7,3.5544033455936908,5.938280135961602,-2.383876790367911
FBgn0002565,8,8,2.4465877520407213,5.938280135961602,-3.4916923839208804
FBgn0002565,10,9,2.1364950312141175,5.938280135961602,-3.801785104747484
FBgn0002565,12,10,2.5405127814793227,5.938280135961602,-3.397767354482279
FBgn0002565,14,11,2.760947544985064,5.938280135961602,-3.1773325909765378
FBgn0002565,16,12,4.221652432784124,5.938280135961602,-1.716627703177478
FBgn0002565,20,13,4.366733958832816,5.938280135961602,-1.571546177128786
FBgn0002565,24,14,4.926920901157594,5.938280135961602,-1.011359234804008
FBgn0002565,30,15,4.668426867972501,5.938280135961602,-1.2698532679891006
FBgn0002565,36,16,5.368695127441551,5.938280135961602,-0.5695850085200505
FBgn0002565,42,17,5.684523842615252,5.938280135961602,-0.25375629334634997
FBgn0002565,48,18,5.594993836739082,5.938280135961602,-0.34328629922251963
FBgn0002565,72,19,6.11946213158881,5.938280135961602,0.18118199562720783
FBgn0002565,96,20,5.76153571359631,5.938280135961602,-0.17674442236529142
FBgn0002565,120,21,6.766004138108444,5.938280135961602,0.8277240021468426
FBgn0002569,1,2,5.875337592826682,5.519487479562395,0.35585011326428706
FBgn0002569,2,3,5.903382210211507,5.519487479562395,0.3838947306491125
FBgn0002569,3,4,5.975672343297553,5.519487479562395,0.45618486373515843
FBgn0002569,4,5,5.577490539112803,5.519487479562395,0.05800305955040841
FBgn0002569,5,6,5.66561523987343,5.519487479562395,0.14612776031103536
FBgn0002569,6,7,5.662308134329112,5.519487479562395,0.1428206547667168
FBgn0002569,8,8,5.60062250663932,5.519487479562395,0.08113502707692533
FBgn0002569,10,9,6.004842688471519,5.519487479562395,0.485355208909124
FBgn0002569,12,10,6.040536424860992,5.519487479562395,0.5210489452985971
FBgn0002569,14,11,6.406596717624878,5.519487479562395,0.8871092380624832
FBgn0002569,16,12,6.216035818465976,5.519487479562395,0.6965483389035807
FBgn0002569,20,13,6.882714616294351,5.519487479562395,1.3632271367319557
FBgn0002569,24,14,6.7831038238221755,5.519487479562395,1.2636163442597805
FBgn0002569,30,15,6.685335003009612,5.519487479562395,1.1658475234472174
FBgn0002569,36,16,6.833987458784089,5.519487479562395,1.3144999792216945
FBgn0002569,42,17,7.060910744301038,5.519487479562395,1.5414232647386434
FBgn0002569,48,18,7.148614724227629,5.519487479562395,1.6291272446652343
FBgn0002569,72,19,7.447644209908649,5.519487479562395,1.9281567303462541
FBgn0002569,96,20,7.454561522352774,5.519487479562395,1.9350740427903794
FBgn0002569,120,21,7.64473074167876,5.519487479562395,2.1252432621163653
FBgn0002570,1,2,8.815970009644703,8.145855745400599,0.6701142642441038
FBgn0002570,2,3,9.13361183216827,8.145855745400599,0.9877560867676713
FBgn0002570,3,4,9.430045377245145,8.145855745400599,1.284189631844546
FBgn0002570,4,5,9.383839102629405,8.145855745400599,1.2379833572288064
FBgn0002570,5,6,9.346242445186814,8.145855745400599,1.2003866997862147
FBgn0002570,6,7,9.173760588777496,8.145855745400599,1.0279048433768967
FBgn0002570,8,8,9.063387113830881,8.145855745400599,0.9175313684302822
FBgn0002570,10,9,9.285957493848791,8.145855745400599,1.140101748448192
FBgn0002570,12,10,9.52290073947098,8.145855745400599,1.3770449940703813
FBgn0002570,14,11,10.3157634191164,8.145855745400599,2.1699076737158016
FBgn0002570,16,12,10.081311429949135,8.145855745400599,1.9354556845485362
FBgn0002570,20,13,10.565743690372134,8.145855745400599,2.419887944971535
FBgn0002570,24,14,10.489414632561058,8.145855745400599,2.3435588871604587
FBgn0002570,30,15,10.326994889753546,8.145855745400599,2.1811391443529473
FBgn0002570,36,16,10.581447926159768,8.145855745400599,2.435592180759169
FBgn0002570,42,17,10.837119236747352,8.145855745400599,2.691263491346753
FBgn0002570,48,18,10.454389711322854,8.145855745400599,2.308533965922255
FBgn0002570,72,19,10.96761994940159,8.145855745400599,2.8217642040009903
FBgn0002570,96,20,11.150195583233273,8.145855745400599,3.004339837832674
FBgn0002570,120,21,11.130991280480593,8.145855745400599,2.985135535079994
FBgn0002571,1,2,5.131908691544374,5.088314988050438,0.04359370349393554
FBgn0002571,2,3,5.249329241342618,5.088314988050438,0.1610142532921799
FBgn0002571,3,4,5.088988852897254,5.088314988050438,0.0006738648468154196
FBgn0002571,4,5,4.519271021924743,5.088314988050438,-0.5690439661256956
FBgn0002571,5,6,4.768095811917764,5.088314988050438,-0.3202191761326745
FBgn0002571,6,7,4.235700510795459,5.088314988050438,-0.8526144772549795
FBgn0002571,8,8,4.809392125044336,5.088314988050438,-0.2789228630061027
FBgn0002571,10,9,5.80859787011128,5.088314988050438,0.7202828820608413
FBgn0002571,12,10,5.679758882916591,5.088314988050438,0.5914438948661527
FBgn0002571,14,11,5.422245828886548,5.088314988050438,0.3339308408361097
FBgn0002571,16,12,5.739296544235064,5.088314988050438,0.6509815561846253
FBgn0002571,20,13,6.333496002278948,5.088314988050438,1.2451810142285096
FBgn0002571,24,14,6.151820732931796,5.088314988050438,1.0635057448813576
FBgn0002571,30,15,6.26679175241606,5.088314988050438,1.1784767643656213
FBgn0002571,36,16,6.228221530349348,5.088314988050438,1.1399065422989096
FBgn0002571,42,17,6.860292873666474,5.088314988050438,1.7719778856160353
FBgn0002571,48,18,6.866444736296238,5.088314988050438,1.7781297482457994
FBgn0002571,72,19,6.993034638893801,5.088314988050438,1.9047196508433624
FBgn0002571,96,20,6.596744829493202,5.088314988050438,1.508429841442764
FBgn0002571,120,21,6.73564825325467,5.088314988050438,1.6473332652042316
FBgn0002719,1,2,10.635819610321988,10.296151016278177,0.3396685940438111
FBgn0002719,2,3,10.492163177733957,10.296151016278177,0.19601216145577993
FBgn0002719,3,4,9.829874424013596,10.296151016278177,-0.46627659226458107
FBgn0002719,4,5,9.688089230334285,10.296151016278177,-0.6080617859438924
FBgn0002719,5,6,9.023655052140231,10.296151016278177,-1.2724959641379456
FBgn0002719,6,7,9.079572441027562,10.296151016278177,-1.2165785752506153
FBgn0002719,8,8,9.109082094537477,10.296151016278177,-1.1870689217406998
FBgn0002719,10,9,9.379327509277847,10.296151016278177,-0.9168235070003306
FBgn0002719,12,10,9.786993848744968,10.296151016278177,-0.5091571675332087
FBgn0002719,14,11,9.681469349132868,10.296151016278177,-0.6146816671453088
FBgn0002719,16,12,9.494453714198215,10.296151016278177,-0.8016973020799618
FBgn0002719,20,13,9.655244186874176,10.296151016278177,-0.6409068294040008
FBgn0002719,24,14,10.357277576891676,10.296151016278177,0.061126560613498526
FBgn0002719,30,15,10.051980974034244,10.296151016278177,-0.24417004224393324
FBgn0002719,36,16,10.37552275340024,10.296151016278177,0.07937173712206302
FBgn0002719,42,17,9.81825622647266,10.296151016278177,-0.4778947898055179
FBgn0002719,48,18,10.476493109127182,10.296151016278177,0.1803420928490045
FBgn0002719,72,19,10.595302287888703,10.296151016278177,0.29915127161052624
FBgn0002719,96,20,10.426101828501558,10.296151016278177,0.129950812223381
FBgn0002719,120,21,10.618359483109497,10.296151016278177,0.3222084668313201
FBgn0002939,1,2,3.8116948153536248,3.5449641512762864,0.26673066407733836
FBgn0002939,2,3,3.2885557474367912,3.5449641512762864,-0.25640840383949515
FBgn0002939,3,4,2.4042675689286717,3.5449641512762864,-1.1406965823476147
FBgn0002939,4,5,2.368280170145564,3.5449641512762864,-1.1766839811307226
FBgn0002939,5,6,3.3075552128002177,3.5449641512762864,-0.2374089384760687
FBgn0002939,6,7,2.9807394395884614,3.5449641512762864,-0.564224711687825
FBgn0002939,8,8,4.106930489457364,3.5449641512762864,0.5619663381810773
FBgn0002939,10,9,5.197706971448307,3.5449641512762864,1.6527428201720205
FBgn0002939,12,10,4.753427664983215,3.5449641512762864,1.2084635137069282
